0.000000 	0.000000 	0.000000
0.000000 	0.000000 	0.000002
0.000000 	0.000000 	0.000008
0.000000 	0.000000 	0.000021
0.000000 	0.000000 	0.000044
0.000000 	0.000000 	0.000078
0.000000 	0.000000 	0.000125
0.000000 	0.000001 	0.000186
-0.000000 	0.000002 	0.000260
-0.000001 	0.000004 	0.000347
-0.000004 	0.000007 	0.000446
-0.000009 	0.000010 	0.000554
-0.000017 	0.000012 	0.000669
-0.000029 	0.000013 	0.000789
-0.000046 	0.000009 	0.000911
-0.000066 	-0.000001 	0.001031
-0.000089 	-0.000020 	0.001146
-0.000112 	-0.000051 	0.001254
-0.000130 	-0.000097 	0.001353
-0.000137 	-0.000156 	0.001440
-0.000128 	-0.000229 	0.001514
-0.000096 	-0.000310 	0.001575
-0.000036 	-0.000394 	0.001622
0.000057 	-0.000471 	0.001656
0.000182 	-0.000530 	0.001679
0.000336 	-0.000560 	0.001692
0.000512 	-0.000550 	0.001698
0.000700 	-0.000490 	0.001700
0.000884 	-0.000374 	0.001700
0.001048 	-0.000202 	0.001700
0.001175 	0.000023 	0.001700
0.001248 	0.000292 	0.001700
0.001254 	0.000590 	0.001700
0.001183 	0.000899 	0.001700
0.001032 	0.001199 	0.001700
0.000803 	0.001468 	0.001700
0.000504 	0.001684 	0.001700
0.000148 	0.001831 	0.001700
-0.000247 	0.001895 	0.001700
-0.000659 	0.001866 	0.001700
-0.001067 	0.001740 	0.001700
-0.001446 	0.001521 	0.001700
-0.001775 	0.001216 	0.001700
-0.002035 	0.000838 	0.001700
-0.002210 	0.000403 	0.001700
-0.002288 	-0.000068 	0.001700
-0.002263 	-0.000553 	0.001700
-0.002133 	-0.001030 	0.001700
-0.001901 	-0.001475 	0.001700
-0.001575 	-0.001867 	0.001700
-0.001168 	-0.002186 	0.001700
-0.000696 	-0.002415 	0.001700
-0.000180 	-0.002542 	0.001700
0.000359 	-0.002557 	0.001700
0.000896 	-0.002457 	0.001700
0.001406 	-0.002245 	0.001700
0.001866 	-0.001925 	0.001700
0.002253 	-0.001512 	0.001700
0.002549 	-0.001020 	0.001700
0.002736 	-0.000472 	0.001700
0.002806 	0.000111 	0.001700
0.002751 	0.000701 	0.001700
0.002571 	0.001273 	0.001700
0.002273 	0.001800 	0.001700
0.001867 	0.002257 	0.001700
0.001369 	0.002623 	0.001700
0.000799 	0.002879 	0.001700
0.000183 	0.003011 	0.001700
-0.000453 	0.003011 	0.001700
-0.001081 	0.002877 	0.001700
-0.001672 	0.002612 	0.001700
-0.002200 	0.002225 	0.001700
-0.002639 	0.001733 	0.001700
-0.002967 	0.001154 	0.001700
-0.003170 	0.000514 	0.001700
-0.003234 	-0.000159 	0.001700
-0.003155 	-0.000837 	0.001700
-0.002935 	-0.001489 	0.001700
-0.002580 	-0.002085 	0.001700
-0.002105 	-0.002597 	0.001700
-0.001529 	-0.003002 	0.001700
-0.000876 	-0.003279 	0.001700
-0.000174 	-0.003415 	0.001700
0.000546 	-0.003401 	0.001700
0.001253 	-0.003236 	0.001700
0.001914 	-0.002924 	0.001700
0.002499 	-0.002478 	0.001700
0.002981 	-0.001916 	0.001700
0.003338 	-0.001261 	0.001700
0.003552 	-0.000540 	0.001700
0.003610 	0.000214 	0.001700
0.003509 	0.000968 	0.001700
0.003251 	0.001690 	0.001700
0.002845 	0.002345 	0.001700
0.002308 	0.002906 	0.001700
0.001662 	0.003344 	0.001700
0.000934 	0.003639 	0.001700
0.000155 	0.003777 	0.001700
-0.000640 	0.003748 	0.001700
-0.001416 	0.003554 	0.001700
-0.002138 	0.003199 	0.001700
-0.002775 	0.002698 	0.001700
-0.003295 	0.002072 	0.001700
-0.003676 	0.001347 	0.001700
-0.003897 	0.000554 	0.001700
-0.003949 	-0.000273 	0.001700
-0.003826 	-0.001096 	0.001700
-0.003533 	-0.001880 	0.001700
-0.003079 	-0.002590 	0.001700
-0.002485 	-0.003192 	0.001700
-0.001774 	-0.003659 	0.001700
-0.000977 	-0.003969 	0.001700
-0.000128 	-0.004106 	0.001700
0.000735 	-0.004063 	0.001700
0.001574 	-0.003840 	0.001700
0.002352 	-0.003445 	0.001700
0.003034 	-0.002893 	0.001700
0.003588 	-0.002207 	0.001700
0.003988 	-0.001417 	0.001700
0.004216 	-0.000557 	0.001700
0.004260 	0.000336 	0.001700
0.004115 	0.001223 	0.001700
0.003787 	0.002064 	0.001700
0.003289 	0.002822 	0.001700
0.002640 	0.003461 	0.001700
0.001869 	0.003954 	0.001700
0.001007 	0.004276 	0.001700
0.000094 	0.004411 	0.001700
-0.000832 	0.004353 	0.001700
-0.001729 	0.004102 	0.001700
-0.002557 	0.003667 	0.001700
-0.003280 	0.003066 	0.001700
-0.003864 	0.002325 	0.001700
-0.004282 	0.001474 	0.001700
-0.004514 	0.000551 	0.001700
-0.004548 	-0.000404 	0.001700
-0.004382 	-0.001349 	0.001700
-0.004021 	-0.002243 	0.001700
-0.003478 	-0.003044 	0.001700
-0.002778 	-0.003718 	0.001700
-0.001950 	-0.004232 	0.001700
-0.001028 	-0.004564 	0.001700
-0.000054 	-0.004696 	0.001700
0.000930 	-0.004622 	0.001700
0.001881 	-0.004343 	0.001700
0.002756 	-0.003870 	0.001700
0.003516 	-0.003223 	0.001700
0.004126 	-0.002428 	0.001700
0.004559 	-0.001519 	0.001700
0.004794 	-0.000537 	0.001700
0.004818 	0.000476 	0.001700
0.004630 	0.001476 	0.001700
0.004235 	0.002418 	0.001700
0.003651 	0.003260 	0.001700
0.002902 	0.003964 	0.001700
0.002018 	0.004498 	0.001700
0.001040 	0.004837 	0.001700
0.000008 	0.004965 	0.001700
-0.001031 	0.004874 	0.001700
-0.002032 	0.004568 	0.001700
-0.002950 	0.004057 	0.001700
-0.003744 	0.003364 	0.001700
-0.004378 	0.002518 	0.001700
-0.004823 	0.001555 	0.001700
-0.005058 	0.000516 	0.001700
-0.005072 	-0.000552 	0.001700
-0.004861 	-0.001603 	0.001700
-0.004435 	-0.002590 	0.001700
-0.003809 	-0.003469 	0.001700
-0.003012 	-0.004201 	0.001700
-0.002076 	-0.004752 	0.001700
-0.001043 	-0.005097 	0.001700
0.000043 	-0.005219 	0.001700
